order_id,customer_id,product_id,factory_id,order_date,ship_date,quantity,unit_price,discount_pct,revenue,region,sales_channel,priority
ORD00218,CUST495,PROD050,FACT10,2023-05-06,2023-05-13,225,542.87,15.6,103091.01,North America,Distributor,High
ORD00219,CUST355,PROD096,FACT06,2024-03-17,2024-03-31,105,396.09,9.9,37472.09,Europe,Online B2B,High
ORD00220,CUST047,PROD062,FACT11,2022-05-27,2022-06-02,382,214.06,24.9,61409.96,Asia Pacific,Direct,Low
ORD00221,CUST345,PROD077,FACT06,2022-09-13,2022-09-18,84,286.5,0.7,23897.54,South Asia,Government Tender,Medium
ORD00222,CUST060,PROD078,FACT06,2023-01-05,2023-01-10,77,159.75,14.3,10541.74,North America,Government Tender,High
ORD00223,CUST176,PROD114,FACT01,2023-10-13,2023-10-22,203,392.11,1.1,78722.75,Asia Pacific,Distributor,Medium
ORD00224,CUST255,PROD091,FACT11,2022-03-17,2022-03-30,339,458.6,6.9,144738.29,South Asia,Distributor,Medium
ORD00225,CUST404,PROD061,FACT06,2023-07-23,2023-07-30,241,476.29,7.2,106521.31,Asia Pacific,Online B2B,Medium
ORD00226,CUST229,PROD106,FACT04,2023-05-20,2023-05-26,288,704.99,14.0,174611.92,Asia Pacific,Distributor,Medium
ORD00227,CUST147,PROD114,FACT02,2023-10-24,2023-10-30,195,403.86,8.5,72058.72,South Asia,Distributor,Medium
ORD00228,CUST298,PROD074,FACT06,2024-10-12,2024-10-19,372,490.37,12.5,159615.44,Middle East,Distributor,Medium
ORD00229,CUST333,PROD061,FACT01,2022-12-13,2022-12-27,205,514.5,14.4,90284.46,North America,Direct,Medium
ORD00230,CUST239,PROD118,FACT12,2022-07-01,2022-07-13,412,214.66,11.1,78623.09,Middle East,Distributor,Low
ORD00231,CUST332,PROD057,FACT01,2022-08-28,2022-09-09,214,383.16,19.5,66006.97,Europe,Distributor,High
ORD00232,CUST433,PROD061,FACT05,2022-03-07,2022-03-11,441,516.28,11.3,201951.7,Asia Pacific,Direct,High
ORD00233,CUST399,PROD078,FACT06,2022-06-20,2022-06-28,19,171.48,24.3,2466.4,Asia Pacific,Online B2B,Medium
ORD00234,CUST188,PROD041,FACT02,2022-06-14,2022-06-16,159,1040.33,12.4,144901.32,South Asia,Distributor,High
ORD00235,CUST324,PROD014,FACT10,2024-08-11,2024-08-17,212,345.65,23.5,56057.52,Asia Pacific,Distributor,Medium
ORD00236,CUST335,PROD068,FACT08,2022-03-04,2022-03-11,53,94.6,17.2,4151.43,Middle East,Direct,Medium
ORD00237,CUST209,PROD022,FACT04,2022-12-21,2023-01-04,88,100.87,13.5,7678.22,Middle East,Distributor,Medium
ORD00238,CUST411,PROD099,FACT12,2022-02-20,2022-02-23,160,476.37,24.4,57621.72,Europe,Online B2B,Medium
ORD00239,CUST075,PROD098,FACT04,2023-08-07,2023-08-10,9,297.69,13.6,2314.84,Europe,Distributor,High
ORD00240,CUST183,PROD035,FACT10,2022-02-12,2022-02-22,179,759.88,21.0,107454.63,Europe,Distributor,Medium
ORD00241,CUST087,PROD082,FACT05,2024-08-20,2024-08-23,83,416.6,21.8,27039.84,Europe,Online B2B,Medium
ORD00242,CUST271,PROD098,FACT10,2023-11-01,2023-11-05,151,286.16,6.5,40401.5,Europe,Distributor,Low
ORD00243,CUST180,PROD049,FACT04,2022-03-31,2022-04-02,25,594.55,10.3,13332.78,Asia Pacific,Distributor,Medium
ORD00244,CUST415,PROD077,FACT11,2023-09-08,2023-09-18,225,292.1,18.6,53498.12,North America,Direct,Medium
ORD00245,CUST245,PROD089,FACT05,2023-07-17,2023-07-19,497,338.57,2.9,163389.48,Europe,Distributor,Low
ORD00246,CUST346,PROD062,FACT10,2024-04-14,2024-04-19,430,208.65,11.4,79491.48,North America,Online B2B,High
ORD00247,CUST007,PROD018,FACT03,2022-12-22,2022-12-30,428,496.57,23.9,161736.82,Europe,Distributor,Medium
ORD00248,CUST269,PROD100,FACT08,2023-09-09,2023-09-12,194,619.51,7.3,111411.44,Europe,Direct,Medium
ORD00249,CUST438,PROD082,FACT06,2024-02-06,2024-02-15,118,420.21,14.9,42196.65,North America,Direct,Medium
ORD00250,CUST013,PROD079,FACT08,2022-10-31,2022-11-14,323,290.65,6.4,87871.63,Asia Pacific,Direct,High
ORD00251,CUST500,PROD057,FACT05,2023-08-07,2023-08-16,383,362.85,7.2,128965.6,Asia Pacific,Direct,Medium
ORD00252,CUST404,PROD041,FACT07,2023-01-02,2023-01-15,412,975.88,10.1,361454.24,Asia Pacific,Distributor,Medium
ORD00253,CUST226,PROD051,FACT10,2023-04-04,2023-04-08,248,510.02,2.8,122943.38,Middle East,Direct,Medium
ORD00254,CUST266,PROD046,FACT07,2022-04-30,2022-05-05,485,1422.91,13.5,596946.32,Asia Pacific,Distributor,Medium
ORD00255,CUST242,PROD007,FACT06,2022-12-30,2023-01-11,483,194.6,12.0,82712.78,Asia Pacific,Government Tender,Medium
ORD00256,CUST380,PROD077,FACT12,2023-04-29,2023-05-07,78,270.46,13.1,18332.32,Europe,Direct,Medium
ORD00257,CUST180,PROD007,FACT10,2024-05-01,2024-05-07,152,190.44,9.1,26312.71,Asia Pacific,Online B2B,High
ORD00258,CUST421,PROD074,FACT04,2024-08-07,2024-08-13,56,490.45,23.3,21065.81,North America,Distributor,High
ORD00259,CUST180,PROD004,FACT06,2022-09-03,2022-09-06,306,437.5,10.2,120219.75,Asia Pacific,Online B2B,Low
ORD00260,CUST126,PROD010,FACT09,2024-02-03,2024-02-10,357,611.84,7.7,201608.01,North America,Direct,Medium
ORD00261,CUST499,PROD028,FACT11,2023-09-23,2023-09-28,259,153.75,14.0,34246.28,Asia Pacific,Government Tender,Low
ORD00262,CUST283,PROD085,FACT12,2022-12-31,2023-01-06,23,512.37,6.6,11006.73,Middle East,Government Tender,Low
ORD00263,CUST418,PROD112,FACT04,2024-06-20,2024-07-02,162,106.38,7.5,15941.04,South Asia,Government Tender,Low
ORD00264,CUST356,PROD114,FACT06,2022-07-05,2022-07-11,265,402.65,12.5,93364.47,Asia Pacific,Online B2B,Medium
ORD00265,CUST190,PROD058,FACT06,2022-10-07,2022-10-10,82,551.02,14.2,38767.56,Asia Pacific,Direct,Medium
ORD00266,CUST016,PROD087,FACT03,2024-01-12,2024-01-21,59,553.8,3.3,31595.95,North America,Direct,Medium
ORD00267,CUST315,PROD096,FACT04,2022-12-18,2022-12-30,66,381.47,13.0,21904.01,North America,Government Tender,Low
ORD00268,CUST021,PROD032,FACT03,2023-08-12,2023-08-14,406,201.72,1.5,80669.85,Middle East,Direct,Medium
ORD00269,CUST016,PROD016,FACT03,2022-03-23,2022-03-26,115,316.4,6.8,33911.75,North America,Direct,High
ORD00270,CUST465,PROD007,FACT10,2022-07-15,2022-07-23,291,199.63,4.1,55710.54,Europe,Direct,High
ORD00271,CUST463,PROD029,FACT12,2022-03-01,2022-03-09,415,354.61,11.1,130828.04,Asia Pacific,Distributor,Low
ORD00272,CUST269,PROD079,FACT04,2022-05-31,2022-06-03,474,283.18,4.6,128052.86,Europe,Distributor,Medium
ORD00273,CUST033,PROD032,FACT04,2024-12-20,2024-12-22,242,199.22,10.8,43004.43,Europe,Government Tender,High
ORD00274,CUST182,PROD004,FACT06,2023-03-04,2023-03-18,334,418.46,2.9,135712.44,Asia Pacific,Online B2B,Medium
ORD00275,CUST069,PROD111,FACT04,2024-08-08,2024-08-19,109,1040.18,13.4,98186.75,North America,Distributor,Low
ORD00276,CUST411,PROD033,FACT06,2022-11-27,2022-11-29,304,264.13,22.1,62550.21,Europe,Distributor,Medium
ORD00277,CUST052,PROD114,FACT02,2024-11-28,2024-11-30,309,413.5,15.6,107839.15,North America,Distributor,Low
ORD00278,CUST065,PROD011,FACT04,2024-06-08,2024-06-15,476,1168.59,1.7,546792.61,Middle East,Direct,Low
ORD00279,CUST300,PROD001,FACT02,2024-08-12,2024-08-23,331,341.78,24.4,85525.66,Asia Pacific,Online B2B,Low
ORD00280,CUST414,PROD025,FACT12,2022-12-20,2023-01-02,32,249.74,2.7,7775.9,South Asia,Distributor,Medium
ORD00281,CUST407,PROD078,FACT08,2024-06-19,2024-06-27,213,171.83,12.3,32098.02,Middle East,Distributor,Medium
ORD00282,CUST335,PROD035,FACT12,2022-08-05,2022-08-08,471,786.91,15.4,313556.88,Middle East,Direct,Medium
ORD00283,CUST228,PROD100,FACT09,2022-12-14,2022-12-21,88,618.26,11.4,48204.5,Asia Pacific,Distributor,High
ORD00284,CUST467,PROD008,FACT07,2023-02-15,2023-02-20,396,569.2,12.3,197678.61,North America,Distributor,Medium
ORD00285,CUST222,PROD088,FACT06,2024-01-01,2024-01-15,62,455.54,22.7,21832.21,North America,Direct,High
ORD00286,CUST272,PROD054,FACT08,2024-06-16,2024-06-26,3,500.1,2.6,1461.29,North America,Online B2B,Medium
ORD00287,CUST439,PROD017,FACT04,2024-07-03,2024-07-15,262,306.87,11.7,70993.15,Europe,Direct,High
ORD00288,CUST018,PROD067,FACT10,2022-08-31,2022-09-09,383,279.29,13.2,92848.28,South Asia,Distributor,High
ORD00289,CUST218,PROD058,FACT11,2022-01-08,2022-01-17,112,554.95,16.7,51774.62,Asia Pacific,Online B2B,Low
ORD00290,CUST273,PROD033,FACT02,2023-09-15,2023-09-18,12,266.78,2.4,3124.53,South Asia,Online B2B,Medium
ORD00291,CUST459,PROD087,FACT04,2024-07-12,2024-07-24,53,549.37,18.7,23671.8,Europe,Online B2B,Medium
ORD00292,CUST308,PROD045,FACT05,2023-08-03,2023-08-09,148,518.02,0.6,76206.96,Europe,Online B2B,Medium
ORD00293,CUST173,PROD068,FACT09,2022-06-15,2022-06-18,134,95.72,6.4,12005.59,Europe,Direct,Medium
ORD00294,CUST056,PROD074,FACT05,2022-12-30,2023-01-03,84,455.19,18.9,31009.36,North America,Government Tender,Medium
ORD00295,CUST349,PROD053,FACT09,2023-10-20,2023-10-29,398,525.92,14.4,179174.63,Middle East,Direct,Medium
ORD00296,CUST438,PROD113,FACT09,2023-05-30,2023-06-05,184,353.02,4.9,61772.85,North America,Direct,Medium
ORD00297,CUST009,PROD105,FACT08,2024-01-02,2024-01-07,169,210.25,21.5,27892.82,Europe,Direct,High
ORD00298,CUST497,PROD079,FACT05,2024-06-28,2024-07-04,49,283.69,2.0,13622.79,Middle East,Government Tender,Medium
ORD00299,CUST401,PROD009,FACT12,2022-04-28,2022-05-07,108,303.52,16.5,27371.43,Europe,Distributor,Medium
ORD00300,CUST283,PROD052,FACT02,2024-10-06,2024-10-17,193,217.68,3.3,40625.84,Middle East,Direct,Medium
ORD00301,CUST293,PROD048,FACT05,2024-02-11,2024-02-19,340,493.58,17.4,138617.01,Europe,Direct,Low
ORD00302,CUST022,PROD018,FACT11,2024-07-18,2024-07-25,214,468.91,6.3,94024.9,Middle East,Direct,Low
ORD00303,CUST072,PROD024,FACT01,2023-11-27,2023-11-30,360,723.73,14.7,222243.01,Europe,Distributor,Medium
ORD00304,CUST451,PROD074,FACT08,2023-06-06,2023-06-17,95,468.77,13.8,38387.58,North America,Direct,Medium
ORD00305,CUST422,PROD051,FACT02,2022-12-03,2022-12-09,31,477.52,8.7,13515.25,South Asia,Distributor,Low
ORD00306,CUST355,PROD050,FACT07,2023-03-24,2023-04-04,156,533.13,2.6,81005.9,Europe,Online B2B,Low
ORD00307,CUST480,PROD046,FACT11,2023-10-15,2023-10-29,12,1380.86,18.4,13521.38,North America,Distributor,High
ORD00308,CUST328,PROD027,FACT02,2024-06-08,2024-06-18,272,288.86,11.9,69220.1,Asia Pacific,Online B2B,Medium
ORD00309,CUST172,PROD055,FACT12,2023-08-27,2023-09-06,225,534.65,10.6,107544.85,Asia Pacific,Direct,High
ORD00310,CUST123,PROD078,FACT11,2023-10-15,2023-10-25,163,175.19,6.5,26699.83,Europe,Direct,Medium
ORD00311,CUST091,PROD057,FACT05,2024-01-29,2024-02-02,44,371.86,0.6,16263.67,Asia Pacific,Online B2B,Medium
ORD00312,CUST224,PROD098,FACT10,2023-03-18,2023-03-28,324,278.65,3.7,86942.14,Asia Pacific,Online B2B,Medium
ORD00313,CUST292,PROD034,FACT07,2023-02-13,2023-02-23,394,535.78,11.4,187032.23,Asia Pacific,Distributor,Low
ORD00314,CUST354,PROD041,FACT06,2024-03-20,2024-03-26,226,976.42,14.4,188894.31,Asia Pacific,Online B2B,Low
ORD00315,CUST252,PROD024,FACT05,2022-03-26,2022-04-09,253,715.62,12.5,158420.38,Asia Pacific,Distributor,Medium
ORD00316,CUST409,PROD029,FACT06,2024-08-10,2024-08-17,233,338.24,12.3,69116.3,South Asia,Direct,High
ORD00317,CUST479,PROD002,FACT02,2023-11-28,2023-12-06,259,470.98,24.6,91975.8,Asia Pacific,Distributor,Low
ORD00318,CUST298,PROD024,FACT10,2022-04-08,2022-04-19,287,750.53,7.7,198816.15,Middle East,Direct,Medium
ORD00319,CUST367,PROD058,FACT01,2023-06-26,2023-07-07,180,531.73,21.4,75229.16,South Asia,Distributor,Low
ORD00320,CUST256,PROD019,FACT01,2022-07-10,2022-07-21,223,207.88,4.9,44085.74,North America,Direct,High
ORD00321,CUST013,PROD064,FACT08,2024-08-25,2024-09-01,116,708.43,8.0,75603.65,Asia Pacific,Direct,Low
ORD00322,CUST440,PROD096,FACT03,2022-09-15,2022-09-21,449,396.41,10.1,160011.29,Europe,Online B2B,Medium
ORD00323,CUST335,PROD100,FACT11,2022-06-04,2022-06-18,5,583.35,16.1,2447.15,Middle East,Direct,High
ORD00324,CUST118,PROD034,FACT03,2024-08-01,2024-08-03,261,542.3,18.3,115638.43,North America,Direct,Medium
ORD00325,CUST435,PROD048,FACT09,2022-08-16,2022-08-21,66,508.24,7.7,30960.96,Asia Pacific,Government Tender,Low
ORD00326,CUST178,PROD083,FACT06,2023-06-01,2023-06-15,15,405.66,6.1,5713.72,Asia Pacific,Distributor,Medium
ORD00327,CUST461,PROD058,FACT04,2023-10-03,2023-10-12,449,547.94,11.8,216994.1,Asia Pacific,Distributor,High
ORD00328,CUST308,PROD007,FACT04,2022-03-15,2022-03-24,149,204.53,7.5,28189.35,Europe,Online B2B,Medium
ORD00329,CUST500,PROD002,FACT07,2022-12-31,2023-01-13,101,432.63,9.5,39544.55,Asia Pacific,Distributor,Low
ORD00330,CUST161,PROD068,FACT06,2022-01-24,2022-02-07,455,93.86,2.8,41510.52,Asia Pacific,Direct,High
ORD00331,CUST095,PROD005,FACT02,2023-04-08,2023-04-15,267,352.83,22.9,72632.53,North America,Distributor,High
ORD00332,CUST409,PROD113,FACT09,2023-04-26,2023-05-10,218,351.9,15.4,64900.21,South Asia,Online B2B,High
ORD00333,CUST368,PROD037,FACT02,2022-02-13,2022-02-17,42,196.29,7.2,7650.6,North America,Online B2B,High
ORD00334,CUST314,PROD078,FACT08,2024-11-26,2024-12-09,66,159.88,15.3,8937.61,Asia Pacific,Direct,High
ORD00335,CUST168,PROD096,FACT04,2023-04-06,2023-04-15,350,400.31,23.4,107323.11,South Asia,Direct,Medium
ORD00336,CUST087,PROD084,FACT10,2022-03-11,2022-03-19,317,524.12,23.5,127101.72,Europe,Direct,Medium
ORD00337,CUST422,PROD008,FACT01,2022-08-01,2022-08-13,316,538.76,3.4,164459.72,South Asia,Distributor,Medium
ORD00338,CUST003,PROD067,FACT01,2024-07-02,2024-07-12,398,266.35,21.3,83427.75,Europe,Direct,Medium
ORD00339,CUST372,PROD052,FACT09,2022-03-13,2022-03-17,120,220.83,11.5,23452.15,Asia Pacific,Online B2B,Medium
ORD00340,CUST016,PROD007,FACT04,2024-04-07,2024-04-19,245,198.78,0.4,48506.3,North America,Government Tender,Medium
ORD00341,CUST130,PROD072,FACT01,2022-06-29,2022-07-06,389,323.75,12.5,110196.41,Europe,Distributor,Medium
ORD00342,CUST023,PROD064,FACT03,2022-07-27,2022-07-29,287,741.04,12.0,187157.06,North America,Government Tender,Low
ORD00343,CUST098,PROD117,FACT03,2022-06-26,2022-07-09,48,300.85,12.3,12664.58,Asia Pacific,Direct,Medium
ORD00344,CUST158,PROD038,FACT07,2023-12-08,2023-12-17,288,59.79,19.1,13930.59,Asia Pacific,Online B2B,High
ORD00345,CUST239,PROD108,FACT06,2024-06-02,2024-06-05,313,215.24,22.3,52346.58,Middle East,Distributor,Medium
ORD00346,CUST010,PROD015,FACT08,2024-01-21,2024-01-27,255,85.05,2.8,21080.49,Asia Pacific,Direct,High
ORD00347,CUST321,PROD028,FACT07,2022-06-03,2022-06-10,418,149.33,11.7,55116.81,South Asia,Direct,Low
ORD00348,CUST022,PROD098,FACT01,2022-01-30,2022-02-04,458,287.43,1.2,130063.22,Middle East,Distributor,Medium
ORD00349,CUST308,PROD109,FACT03,2024-11-16,2024-11-26,351,173.18,0.4,60543.04,Europe,Online B2B,Low
ORD00350,CUST367,PROD075,FACT09,2024-09-02,2024-09-06,155,691.31,11.7,94616.14,South Asia,Online B2B,Medium
ORD00351,CUST184,PROD090,FACT04,2023-10-06,2023-10-09,338,416.12,24.1,106752.26,Europe,Distributor,High
ORD00352,CUST417,PROD013,FACT11,2023-11-22,2023-11-26,261,477.2,11.4,110350.59,Europe,Online B2B,Medium
ORD00353,CUST217,PROD073,FACT12,2022-04-08,2022-04-14,17,508.87,19.0,7007.14,Europe,Direct,Medium
ORD00354,CUST214,PROD091,FACT11,2022-11-22,2022-11-24,203,466.09,23.8,72097.6,Europe,Online B2B,High
ORD00355,CUST336,PROD052,FACT12,2022-08-25,2022-09-05,453,229.65,19.4,83849.35,Europe,Distributor,Medium
ORD00356,CUST158,PROD081,FACT03,2022-05-18,2022-05-31,373,273.19,10.5,91200.38,Asia Pacific,Direct,Low
ORD00357,CUST210,PROD086,FACT05,2023-09-22,2023-09-27,440,961.9,18.9,343244.4,Asia Pacific,Government Tender,Medium
ORD00358,CUST408,PROD067,FACT08,2023-09-10,2023-09-12,166,254.64,23.5,32336.73,Asia Pacific,Distributor,High
ORD00359,CUST133,PROD012,FACT01,2024-12-05,2024-12-15,379,208.72,14.8,67397.36,Asia Pacific,Online B2B,Low
ORD00360,CUST053,PROD018,FACT02,2023-01-25,2023-01-29,438,500.02,14.7,186814.47,Asia Pacific,Distributor,High
ORD00361,CUST229,PROD014,FACT07,2022-12-26,2022-12-29,48,337.59,13.7,13984.33,Asia Pacific,Government Tender,Medium
ORD00362,CUST183,PROD082,FACT01,2023-08-05,2023-08-11,229,435.24,17.6,82128.05,Europe,Direct,Medium
ORD00363,CUST023,PROD118,FACT11,2022-07-26,2022-07-28,213,213.12,13.6,39220.9,North America,Distributor,Medium
ORD00364,CUST106,PROD103,FACT05,2023-08-24,2023-09-04,216,187.88,20.9,32100.43,North America,Direct,Low
ORD00365,CUST091,PROD100,FACT10,2024-09-05,2024-09-13,478,612.63,9.7,264431.94,Asia Pacific,Direct,Medium
ORD00366,CUST119,PROD055,FACT08,2023-05-30,2023-06-09,464,545.68,16.0,212684.24,Middle East,Direct,Low
ORD00367,CUST460,PROD017,FACT06,2024-03-20,2024-03-22,305,301.27,20.8,72774.78,South Asia,Distributor,Medium
ORD00368,CUST138,PROD068,FACT03,2023-03-14,2023-03-27,169,89.24,1.5,14855.34,Asia Pacific,Online B2B,Medium
ORD00369,CUST482,PROD081,FACT07,2023-04-14,2023-04-23,22,274.04,11.2,5353.65,South Asia,Distributor,High
ORD00370,CUST120,PROD073,FACT03,2023-09-22,2023-10-01,441,515.12,9.0,206722.81,Europe,Distributor,Medium
ORD00371,CUST161,PROD095,FACT12,2023-01-30,2023-02-07,450,226.28,9.5,92152.53,Asia Pacific,Government Tender,Low
ORD00372,CUST208,PROD083,FACT05,2022-04-24,2022-05-05,275,385.05,11.0,94240.99,Middle East,Online B2B,Medium
ORD00373,CUST349,PROD073,FACT07,2023-04-08,2023-04-13,113,503.42,9.3,51596.02,Middle East,Direct,High
ORD00374,CUST318,PROD114,FACT02,2023-06-26,2023-07-09,357,426.18,7.4,140887.44,Europe,Direct,Medium
ORD00375,CUST338,PROD055,FACT10,2022-09-04,2022-09-12,386,553.44,7.3,198033.01,Asia Pacific,Direct,Medium
ORD00376,CUST155,PROD088,FACT04,2022-09-30,2022-10-03,203,481.0,14.8,83191.84,South Asia,Direct,High
ORD00377,CUST263,PROD061,FACT02,2023-06-29,2023-07-06,33,507.99,0.1,16746.91,North America,Direct,Low
ORD00378,CUST356,PROD061,FACT07,2023-09-15,2023-09-28,457,509.0,16.3,194697.08,Asia Pacific,Online B2B,Medium
ORD00379,CUST155,PROD111,FACT03,2023-12-19,2023-12-31,443,1057.37,16.0,393468.52,South Asia,Direct,Medium
ORD00380,CUST330,PROD109,FACT09,2024-02-17,2024-02-23,89,173.62,16.3,12933.47,Asia Pacific,Distributor,Low
ORD00381,CUST394,PROD030,FACT11,2024-10-17,2024-10-23,134,85.99,19.2,9310.31,Europe,Distributor,High
ORD00382,CUST459,PROD120,FACT06,2023-05-05,2023-05-17,11,637.77,14.5,5998.23,Europe,Distributor,Low
ORD00383,CUST313,PROD056,FACT01,2022-08-03,2022-08-12,27,263.98,14.0,6129.62,Asia Pacific,Online B2B,High
ORD00384,CUST286,PROD085,FACT10,2023-08-13,2023-08-15,456,499.33,7.5,210617.39,Asia Pacific,Government Tender,High
ORD00385,CUST259,PROD036,FACT08,2022-06-24,2022-07-03,429,1018.85,8.9,398185.94,Asia Pacific,Distributor,Medium
ORD00386,CUST157,PROD001,FACT07,2022-02-21,2022-02-26,31,316.01,8.5,8963.62,South Asia,Distributor,Medium
ORD00387,CUST014,PROD097,FACT01,2022-10-24,2022-11-07,91,380.99,13.2,30093.64,Asia Pacific,Distributor,Medium
ORD00388,CUST077,PROD080,FACT03,2022-06-24,2022-07-05,447,348.27,21.5,122206.2,South Asia,Distributor,High
ORD00389,CUST339,PROD001,FACT03,2024-08-26,2024-09-02,428,319.23,0.8,135537.4,North America,Distributor,Medium
ORD00390,CUST409,PROD062,FACT03,2022-12-09,2022-12-16,169,206.28,18.5,28411.98,South Asia,Online B2B,Medium
ORD00391,CUST394,PROD097,FACT07,2023-08-23,2023-08-25,47,380.0,16.3,14948.82,Europe,Distributor,Low
ORD00392,CUST335,PROD101,FACT06,2022-06-20,2022-06-29,453,326.4,15.4,125088.88,Middle East,Government Tender,Medium
ORD00393,CUST220,PROD096,FACT11,2024-11-26,2024-12-10,79,383.11,14.4,25907.43,Asia Pacific,Direct,Medium
ORD00394,CUST232,PROD050,FACT12,2024-12-23,2024-12-28,2,516.33,16.9,858.14,North America,Distributor,Medium
ORD00395,CUST433,PROD084,FACT02,2023-03-31,2023-04-14,399,507.33,10.8,180562.81,Asia Pacific,Distributor,Medium
ORD00396,CUST294,PROD091,FACT05,2023-12-28,2024-01-10,479,454.62,24.5,164411.05,North America,Online B2B,High
ORD00397,CUST455,PROD105,FACT06,2024-06-05,2024-06-15,20,200.02,2.3,3908.39,North America,Direct,Medium
ORD00398,CUST142,PROD045,FACT12,2024-10-02,2024-10-10,387,525.85,0.8,201875.92,Asia Pacific,Distributor,Medium
ORD00399,CUST251,PROD072,FACT02,2024-01-25,2024-02-06,106,306.29,4.7,30940.8,Middle East,Distributor,Medium
ORD00400,CUST414,PROD040,FACT01,2022-05-30,2022-06-04,295,572.83,0.7,167801.96,South Asia,Distributor,Medium
ORD00401,CUST296,PROD118,FACT04,2023-09-28,2023-10-11,330,212.59,11.8,61876.45,North America,Distributor,Medium
ORD00402,CUST140,PROD026,FACT12,2024-08-24,2024-08-26,90,350.89,24.9,23716.66,Europe,Distributor,Low
ORD00403,CUST476,PROD091,FACT04,2023-12-11,2023-12-21,138,437.32,14.4,51659.74,Europe,Online B2B,Medium
ORD00404,CUST498,PROD016,FACT04,2022-10-05,2022-10-16,168,335.76,20.4,44900.51,Europe,Distributor,Medium
ORD00405,CUST142,PROD112,FACT01,2022-02-04,2022-02-11,141,104.3,11.3,13044.49,Asia Pacific,Online B2B,High
ORD00406,CUST129,PROD100,FACT03,2022-06-24,2022-07-01,213,582.01,2.1,121364.8,North America,Online B2B,Medium
ORD00407,CUST324,PROD086,FACT07,2024-11-22,2024-11-24,482,1011.21,18.9,395284.01,Asia Pacific,Direct,High
ORD00408,CUST305,PROD114,FACT04,2023-12-16,2023-12-22,300,404.31,12.3,106373.96,Europe,Distributor,High
ORD00409,CUST018,PROD001,FACT02,2022-09-11,2022-09-16,32,346.64,5.7,10460.21,South Asia,Direct,High
ORD00410,CUST243,PROD052,FACT08,2023-07-22,2023-08-03,457,219.47,5.2,95082.3,Asia Pacific,Distributor,Medium
ORD00411,CUST164,PROD087,FACT11,2022-11-19,2022-11-21,30,522.89,9.2,14243.52,North America,Distributor,Medium
ORD00412,CUST320,PROD023,FACT01,2022-01-13,2022-01-21,385,319.71,1.2,121611.29,North America,Online B2B,Low
ORD00413,CUST096,PROD084,FACT09,2022-02-19,2022-02-24,309,483.15,1.6,146904.66,Europe,Direct,Medium
ORD00414,CUST028,PROD043,FACT05,2024-08-10,2024-08-14,332,155.68,9.1,46982.36,Europe,Distributor,Medium
ORD00415,CUST476,PROD004,FACT02,2024-09-20,2024-09-23,44,433.0,9.5,17242.06,Europe,Direct,High
ORD00416,CUST230,PROD018,FACT04,2023-09-08,2023-09-17,35,460.43,15.1,13681.68,Asia Pacific,Government Tender,Medium
ORD00417,CUST416,PROD079,FACT03,2024-05-15,2024-05-21,472,293.66,12.2,121697.4,Asia Pacific,Distributor,High
ORD00418,CUST456,PROD028,FACT07,2022-04-06,2022-04-17,424,155.66,23.3,50621.88,North America,Online B2B,Medium
ORD00419,CUST025,PROD061,FACT06,2022-12-09,2022-12-19,45,510.76,10.8,20501.91,Asia Pacific,Distributor,High
ORD00420,CUST175,PROD015,FACT11,2024-05-05,2024-05-11,444,85.86,10.8,34004.68,Middle East,Direct,Low
ORD00421,CUST404,PROD072,FACT12,2022-07-12,2022-07-23,380,315.71,2.1,117450.43,Asia Pacific,Government Tender,Medium
ORD00422,CUST161,PROD022,FACT11,2023-05-26,2023-06-08,497,102.81,9.6,46191.3,Asia Pacific,Distributor,Medium
