po_id,supplier_id,factory_id,product_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,unit_cost,total_cost,status,delay_days
PO00225,SUPP002,FACT12,PROD006,2024-09-14,2024-10-23,2024-10-23,4152,504.0,2092608.0,Delivered,0.0
PO00226,SUPP076,FACT09,PROD013,2022-09-17,2022-10-13,2022-12-04,3907,348.13,1360143.91,Delayed,52.0
PO00227,SUPP054,FACT03,PROD059,2022-06-07,2022-07-09,2022-07-09,4067,171.8,698710.6,Delivered,0.0
PO00228,SUPP006,FACT03,PROD086,2022-04-09,2022-04-27,2022-06-06,4494,616.81,2771944.14,Delayed,40.0
PO00229,SUPP040,FACT02,PROD092,2022-08-29,2022-09-22,2022-09-22,3014,269.39,811941.46,Delivered,0.0
PO00230,SUPP002,FACT04,PROD030,2022-07-21,2022-08-29,2022-08-29,1080,54.5,58860.0,Delivered,0.0
PO00231,SUPP073,FACT12,PROD116,2023-09-26,2023-10-03,2023-10-03,2597,656.06,1703787.82,Delivered,0.0
PO00232,SUPP002,FACT02,PROD100,2024-01-16,2024-02-24,2024-03-11,2572,423.75,1089885.0,Delivered,16.0
PO00233,SUPP074,FACT09,PROD002,2023-05-05,2023-05-18,2023-05-18,4669,330.44,1542824.36,Delivered,0.0
PO00234,SUPP055,FACT12,PROD058,2023-08-02,2023-08-13,2023-08-13,1925,365.34,703279.5,Delivered,0.0
PO00235,SUPP072,FACT10,PROD036,2023-06-11,2023-07-10,2023-07-10,639,727.62,464949.18,Delivered,0.0
PO00236,SUPP060,FACT07,PROD072,2022-09-30,2022-10-13,2022-10-13,2330,218.22,508452.6,Delivered,0.0
PO00237,SUPP006,FACT08,PROD045,2024-02-25,2024-03-14,2024-03-14,3151,365.71,1152352.21,Delivered,0.0
PO00238,SUPP019,FACT03,PROD106,2023-03-29,2023-05-10,2023-05-10,2464,470.44,1159164.16,Delivered,0.0
PO00239,SUPP027,FACT06,PROD114,2022-12-13,2022-12-28,2023-02-19,3947,283.86,1120395.42,Delayed,53.0
PO00240,SUPP001,FACT10,PROD009,2024-03-26,2024-05-13,2024-05-13,3728,208.45,777101.6,Delivered,0.0
PO00241,SUPP033,FACT06,PROD065,2023-02-18,2023-03-03,2023-03-03,1893,614.2,1162680.6,Delivered,0.0
PO00242,SUPP040,FACT01,PROD077,2023-03-07,2023-03-31,,4201,208.18,874564.18,Cancelled,
PO00243,SUPP032,FACT06,PROD050,2023-01-14,2023-02-04,2023-03-17,1988,347.87,691565.56,Delayed,41.0
PO00244,SUPP069,FACT03,PROD079,2024-09-24,2024-10-28,2024-10-28,2244,174.34,391218.96,Delivered,0.0
PO00245,SUPP017,FACT11,PROD032,2024-06-13,2024-07-06,,4509,161.65,728879.85,Pending,
PO00246,SUPP008,FACT03,PROD098,2023-03-04,2023-04-04,2023-04-04,302,196.63,59382.26,Delivered,0.0
PO00247,SUPP057,FACT03,PROD043,2022-07-11,2022-08-22,2022-08-22,1516,106.07,160802.12,Delivered,0.0
PO00248,SUPP042,FACT10,PROD095,2022-02-10,2022-03-04,2022-03-04,785,162.73,127743.05,Delivered,0.0
PO00249,SUPP009,FACT11,PROD078,2022-05-16,2022-07-19,2022-07-19,389,105.16,40907.24,Delivered,0.0
PO00250,SUPP035,FACT11,PROD054,2022-04-16,2022-05-10,2022-05-28,3637,420.14,1528049.18,Delayed,18.0
PO00251,SUPP071,FACT10,PROD047,2023-06-03,2023-06-21,,1426,120.21,171419.46,Pending,
PO00252,SUPP079,FACT11,PROD014,2024-03-24,2024-05-21,,4769,226.49,1080130.81,Cancelled,
PO00253,SUPP053,FACT08,PROD048,2022-05-06,2022-06-24,,754,387.25,291986.5,Pending,
PO00254,SUPP054,FACT05,PROD055,2023-02-04,2023-03-08,2023-03-08,3774,433.9,1637538.6,Delivered,0.0
PO00255,SUPP025,FACT04,PROD029,2022-03-20,2022-04-07,2022-05-17,4468,245.86,1098502.48,Delivered,40.0
PO00256,SUPP067,FACT09,PROD047,2023-01-24,2023-03-01,,2958,117.82,348511.56,Cancelled,
PO00257,SUPP062,FACT09,PROD063,2022-03-15,2022-05-13,,2024,237.7,481104.8,Pending,
PO00258,SUPP055,FACT01,PROD019,2024-10-25,2024-11-05,,1518,153.75,233392.5,Pending,
PO00259,SUPP046,FACT02,PROD091,2022-03-23,2022-04-02,2022-04-03,2192,333.04,730023.68,Delayed,1.0
PO00260,SUPP024,FACT08,PROD009,2024-02-15,2024-03-05,2024-03-05,602,196.14,118076.28,Delivered,0.0
PO00261,SUPP046,FACT05,PROD101,2024-09-17,2024-09-27,,3541,272.61,965312.01,Pending,
PO00262,SUPP022,FACT07,PROD037,2022-10-05,2022-11-02,2022-11-28,839,145.96,122460.44,Delayed,26.0
PO00263,SUPP011,FACT01,PROD107,2024-04-19,2024-06-07,,1223,101.93,124660.39,Cancelled,
PO00264,SUPP048,FACT12,PROD092,2022-08-12,2022-08-24,2022-10-22,602,267.98,161323.96,Delivered,59.0
PO00265,SUPP008,FACT10,PROD052,2024-12-27,2025-01-27,2025-01-27,3472,185.93,645548.96,Delivered,0.0
PO00266,SUPP039,FACT12,PROD057,2023-08-29,2023-10-11,2023-11-28,4261,264.92,1128824.12,Delivered,48.0
PO00267,SUPP035,FACT05,PROD088,2022-01-19,2022-02-12,2022-02-12,681,290.47,197810.07,Delivered,0.0
PO00268,SUPP049,FACT11,PROD028,2023-10-02,2023-10-25,2023-10-25,319,110.88,35370.72,Delivered,0.0
PO00269,SUPP046,FACT12,PROD036,2022-04-07,2022-04-17,2022-04-17,910,818.63,744953.3,Delivered,0.0
PO00270,SUPP038,FACT03,PROD116,2024-12-11,2024-12-24,2024-12-24,340,569.68,193691.2,Delivered,0.0
PO00271,SUPP008,FACT10,PROD064,2022-06-24,2022-07-25,2022-07-25,1507,456.41,687809.87,Delivered,0.0
PO00272,SUPP054,FACT12,PROD018,2022-12-14,2023-01-15,2023-01-15,679,352.85,239585.15,Delivered,0.0
PO00273,SUPP037,FACT12,PROD089,2022-01-01,2022-01-25,2022-03-22,524,260.27,136381.48,Delivered,56.0
PO00274,SUPP040,FACT02,PROD035,2022-03-04,2022-03-28,2022-03-28,4682,479.98,2247266.36,Delivered,0.0
PO00275,SUPP034,FACT02,PROD068,2022-08-14,2022-09-11,2022-09-11,4130,54.16,223680.8,Delivered,0.0
PO00276,SUPP079,FACT09,PROD078,2023-02-27,2023-04-26,2023-04-26,4830,113.47,548060.1,Delivered,0.0
PO00277,SUPP017,FACT04,PROD039,2024-11-08,2024-12-01,2024-12-01,1810,395.41,715692.1,Delivered,0.0
PO00278,SUPP033,FACT04,PROD090,2022-01-31,2022-02-13,2022-02-13,3132,282.99,886324.68,Delivered,0.0
PO00279,SUPP047,FACT07,PROD008,2024-04-24,2024-05-26,2024-05-26,4758,352.6,1677670.8,Delivered,0.0
PO00280,SUPP052,FACT10,PROD088,2023-09-25,2023-10-09,,4024,317.19,1276372.56,Pending,
PO00281,SUPP080,FACT10,PROD080,2022-01-24,2022-04-18,2022-04-18,3448,253.82,875171.36,Delivered,0.0
PO00282,SUPP009,FACT02,PROD084,2024-04-16,2024-06-19,2024-06-19,2373,359.41,852879.93,Delivered,0.0
PO00283,SUPP033,FACT03,PROD015,2024-09-09,2024-09-22,,3611,56.18,202865.98,Pending,
PO00284,SUPP060,FACT03,PROD007,2022-06-10,2022-06-23,2022-06-23,2442,126.34,308522.28,Delivered,0.0
PO00285,SUPP077,FACT06,PROD017,2022-04-24,2022-06-19,,3894,218.64,851384.16,Cancelled,
PO00286,SUPP021,FACT03,PROD086,2023-05-19,2023-05-28,,2465,564.97,1392651.05,Pending,
PO00287,SUPP058,FACT11,PROD086,2024-08-12,2024-09-25,2024-09-25,3854,603.44,2325657.76,Delivered,0.0
PO00288,SUPP069,FACT05,PROD118,2022-12-23,2023-01-26,2023-01-26,4876,131.76,642461.76,Delivered,0.0
PO00289,SUPP010,FACT04,PROD064,2022-06-18,2022-07-05,2022-07-05,1674,514.19,860754.06,Delivered,0.0
PO00290,SUPP006,FACT03,PROD012,2024-08-26,2024-09-13,2024-09-13,1558,145.29,226361.82,Delivered,0.0
PO00291,SUPP013,FACT08,PROD082,2022-08-30,2022-09-30,2022-09-30,4160,359.11,1493897.6,Delivered,0.0
PO00292,SUPP065,FACT10,PROD056,2022-05-19,2022-08-04,2022-08-04,4903,159.83,783646.49,Delivered,0.0
PO00293,SUPP020,FACT03,PROD046,2022-04-07,2022-05-15,,53,876.67,46463.51,Pending,
PO00294,SUPP057,FACT06,PROD047,2022-05-27,2022-07-08,2022-07-08,3497,104.45,365261.65,Delivered,0.0
PO00295,SUPP046,FACT07,PROD079,2024-12-16,2024-12-26,2024-12-26,2630,184.38,484919.4,Delivered,0.0
PO00296,SUPP008,FACT07,PROD101,2024-12-01,2025-01-01,2025-01-01,3841,281.81,1082432.21,Delivered,0.0
PO00297,SUPP010,FACT02,PROD016,2024-05-15,2024-06-01,2024-06-01,1210,252.54,305573.4,Delivered,0.0
PO00298,SUPP073,FACT03,PROD069,2023-06-27,2023-07-04,2023-07-04,883,147.47,130216.01,Delivered,0.0
PO00299,SUPP067,FACT12,PROD002,2023-11-23,2023-12-29,2023-12-29,2048,299.13,612618.24,Delivered,0.0
PO00300,SUPP011,FACT10,PROD116,2024-10-22,2024-12-10,2024-12-10,1252,631.07,790099.64,Delivered,0.0
PO00301,SUPP012,FACT10,PROD092,2024-06-22,2024-07-29,,2225,262.64,584374.0,Cancelled,
PO00302,SUPP010,FACT04,PROD105,2023-12-31,2024-01-17,2024-01-17,1431,161.04,230448.24,Delivered,0.0
PO00303,SUPP025,FACT07,PROD054,2022-11-27,2022-12-15,2023-01-13,4223,391.1,1651615.3,Delivered,29.0
PO00304,SUPP049,FACT02,PROD027,2023-09-09,2023-10-02,2023-10-02,2838,197.42,560277.96,Delivered,0.0
PO00305,SUPP049,FACT03,PROD031,2023-02-08,2023-03-03,2023-03-03,2871,740.57,2126176.47,Delivered,0.0
PO00306,SUPP011,FACT07,PROD041,2023-05-23,2023-07-11,2023-07-11,4227,784.28,3315151.56,Delivered,0.0
PO00307,SUPP062,FACT07,PROD036,2024-11-04,2025-01-02,2025-01-21,391,725.97,283854.27,Delayed,19.0
PO00308,SUPP036,FACT10,PROD047,2022-08-14,2022-10-13,2022-11-12,1411,115.35,162758.85,Delayed,30.0
PO00309,SUPP039,FACT03,PROD043,2024-09-10,2024-10-23,2024-10-23,4241,111.68,473634.88,Delivered,0.0
PO00310,SUPP053,FACT12,PROD065,2024-05-14,2024-07-02,2024-07-02,4666,540.26,2520853.16,Delivered,0.0
PO00311,SUPP078,FACT01,PROD050,2024-01-15,2024-01-26,2024-01-26,1045,328.92,343721.4,Delivered,0.0
PO00312,SUPP056,FACT12,PROD093,2023-05-08,2023-06-05,2023-06-05,406,371.57,150857.42,Delivered,0.0
PO00313,SUPP001,FACT03,PROD001,2022-11-15,2023-01-02,2023-02-27,235,226.22,53161.7,Delivered,56.0
PO00314,SUPP056,FACT05,PROD072,2024-02-12,2024-03-11,2024-04-29,1743,213.84,372723.12,Delivered,49.0
PO00315,SUPP004,FACT07,PROD057,2023-03-28,2023-05-23,2023-06-18,2640,255.58,674731.2,Delivered,26.0
PO00316,SUPP030,FACT04,PROD016,2024-08-01,2024-08-08,2024-08-08,1392,247.39,344366.88,Delivered,0.0
PO00317,SUPP012,FACT11,PROD028,2024-04-27,2024-06-03,,1741,115.89,201764.49,Pending,
PO00318,SUPP035,FACT11,PROD086,2024-10-13,2024-11-06,,1132,596.25,674955.0,Pending,
PO00319,SUPP077,FACT01,PROD082,2024-06-02,2024-07-28,2024-07-28,2107,360.07,758667.49,Delivered,0.0
PO00320,SUPP052,FACT06,PROD022,2023-02-23,2023-03-09,2023-03-09,2954,65.49,193457.46,Delivered,0.0
PO00321,SUPP031,FACT02,PROD041,2024-05-14,2024-05-30,2024-07-14,3245,820.4,2662198.0,Delayed,45.0
PO00322,SUPP068,FACT12,PROD076,2024-02-28,2024-03-28,2024-03-28,4501,610.3,2746960.3,Delivered,0.0
PO00323,SUPP052,FACT03,PROD019,2023-05-10,2023-05-24,2023-05-29,3467,171.1,593203.7,Delayed,5.0
PO00324,SUPP080,FACT04,PROD089,2024-11-28,2025-02-20,2025-02-20,2430,246.7,599481.0,Delivered,0.0
PO00325,SUPP007,FACT06,PROD050,2022-06-11,2022-07-13,2022-07-13,66,349.96,23097.36,Delivered,0.0
PO00326,SUPP022,FACT06,PROD059,2022-05-01,2022-05-29,2022-05-29,373,173.02,64536.46,Delivered,0.0
PO00327,SUPP075,FACT07,PROD069,2023-02-03,2023-04-09,2023-04-22,2120,161.81,343037.2,Delayed,13.0
PO00328,SUPP056,FACT05,PROD034,2023-12-29,2024-01-26,2024-01-26,980,410.17,401966.6,Delivered,0.0
PO00329,SUPP058,FACT07,PROD039,2023-07-15,2023-08-28,2023-08-28,4604,388.09,1786766.36,Delivered,0.0
PO00330,SUPP064,FACT02,PROD074,2023-08-27,2023-09-12,2023-10-22,4702,341.45,1605497.9,Delivered,40.0
PO00331,SUPP012,FACT01,PROD111,2023-06-24,2023-07-31,2023-09-26,1494,725.52,1083926.88,Delayed,57.0
PO00332,SUPP007,FACT12,PROD007,2022-12-22,2023-01-23,2023-03-13,4086,134.42,549240.12,Delayed,49.0
PO00333,SUPP055,FACT10,PROD101,2023-10-22,2023-11-02,,452,253.23,114459.96,Cancelled,
PO00334,SUPP062,FACT08,PROD111,2023-03-08,2023-05-06,,3452,639.88,2208865.76,Cancelled,
PO00335,SUPP073,FACT01,PROD052,2024-12-24,2024-12-31,2024-12-31,4602,172.56,794121.12,Delivered,0.0
PO00336,SUPP077,FACT12,PROD060,2023-07-17,2023-09-11,2023-09-11,1556,136.93,213063.08,Delivered,0.0
PO00337,SUPP055,FACT02,PROD052,2024-03-27,2024-04-07,2024-04-07,1571,169.89,266897.19,Delivered,0.0
PO00338,SUPP036,FACT11,PROD079,2023-12-12,2024-02-10,2024-03-23,3148,194.3,611656.4,Delivered,42.0
PO00339,SUPP024,FACT12,PROD106,2022-01-12,2022-01-31,2022-03-08,2494,455.37,1135692.78,Delayed,36.0
PO00340,SUPP044,FACT10,PROD024,2022-08-27,2022-10-14,2022-10-23,2237,489.41,1094810.17,Delayed,9.0
PO00341,SUPP017,FACT06,PROD026,2023-03-29,2023-04-21,2023-04-21,2618,272.71,713954.78,Delivered,0.0
PO00342,SUPP002,FACT01,PROD090,2023-01-18,2023-02-26,2023-02-26,2843,284.25,808122.75,Delivered,0.0
PO00343,SUPP013,FACT10,PROD110,2024-02-21,2024-03-23,2024-04-30,141,82.96,11697.36,Delayed,38.0
PO00344,SUPP031,FACT03,PROD090,2022-02-17,2022-03-05,2022-03-05,4997,267.44,1336397.68,Delivered,0.0
PO00345,SUPP028,FACT07,PROD010,2022-11-13,2022-12-10,2022-12-10,4990,424.47,2118105.3,Delivered,0.0
PO00346,SUPP060,FACT12,PROD017,2022-07-28,2022-08-10,2022-09-26,4812,225.09,1083133.08,Delivered,47.0
PO00347,SUPP027,FACT08,PROD117,2023-07-31,2023-08-15,2023-08-15,1803,243.09,438291.27,Delivered,0.0
PO00348,SUPP015,FACT04,PROD078,2022-11-11,2022-12-30,2023-01-15,4942,110.05,543867.1,Delivered,16.0
PO00349,SUPP079,FACT12,PROD002,2024-01-24,2024-03-22,2024-03-22,137,326.7,44757.9,Delivered,0.0
PO00350,SUPP033,FACT03,PROD112,2024-11-25,2024-12-08,2024-12-08,1691,71.99,121735.09,Delivered,0.0
PO00351,SUPP020,FACT01,PROD077,2024-07-03,2024-08-10,,3012,225.19,678272.28,Cancelled,
PO00352,SUPP042,FACT12,PROD027,2024-01-25,2024-02-16,2024-02-16,2192,190.35,417247.2,Delivered,0.0
PO00353,SUPP012,FACT09,PROD073,2023-07-08,2023-08-14,2023-08-14,600,335.05,201030.0,Delivered,0.0
PO00354,SUPP073,FACT10,PROD071,2023-02-07,2023-02-14,,2496,683.79,1706739.84,Cancelled,
PO00355,SUPP023,FACT06,PROD048,2022-02-08,2022-03-05,2022-03-05,2001,385.81,772005.81,Delivered,0.0
PO00356,SUPP072,FACT06,PROD074,2023-08-04,2023-09-02,2023-09-02,2340,386.65,904761.0,Delivered,0.0
PO00357,SUPP014,FACT09,PROD120,2022-06-29,2022-07-06,2022-09-02,3887,463.0,1799681.0,Delayed,58.0
PO00358,SUPP025,FACT01,PROD118,2022-01-12,2022-01-30,2022-01-30,673,141.06,94933.38,Delivered,0.0
PO00359,SUPP077,FACT06,PROD009,2024-07-31,2024-09-25,,3807,186.71,710804.97,Pending,
PO00360,SUPP031,FACT12,PROD086,2023-07-02,2023-07-18,2023-07-18,4846,616.54,2987752.84,Delivered,0.0
PO00361,SUPP054,FACT05,PROD023,2022-03-04,2022-04-05,2022-04-05,3342,200.22,669135.24,Delivered,0.0
PO00362,SUPP005,FACT11,PROD071,2024-04-23,2024-05-26,2024-05-26,3882,684.66,2657850.12,Delivered,0.0
PO00363,SUPP013,FACT06,PROD112,2024-10-05,2024-11-05,2024-11-05,2661,65.1,173231.1,Delivered,0.0
PO00364,SUPP028,FACT11,PROD073,2022-02-03,2022-03-02,,211,336.34,70967.74,Pending,
PO00365,SUPP043,FACT08,PROD027,2024-01-22,2024-03-07,2024-03-07,2042,177.3,362046.6,Delivered,0.0
PO00366,SUPP047,FACT05,PROD088,2022-02-18,2022-03-22,2022-05-05,2132,283.68,604805.76,Delayed,44.0
PO00367,SUPP071,FACT02,PROD093,2023-10-20,2023-11-07,,3063,356.29,1091316.27,Pending,
PO00368,SUPP038,FACT12,PROD081,2023-12-02,2023-12-15,2023-12-15,86,159.23,13693.78,Delivered,0.0
PO00369,SUPP067,FACT12,PROD084,2024-12-16,2025-01-21,2025-03-20,895,337.51,302071.45,Delayed,58.0
PO00370,SUPP062,FACT02,PROD071,2022-04-19,2022-06-17,2022-06-17,2926,738.69,2161406.94,Delivered,0.0
PO00371,SUPP039,FACT10,PROD043,2024-09-11,2024-10-24,2024-10-24,3396,115.52,392305.92,Delivered,0.0
PO00372,SUPP037,FACT05,PROD104,2022-01-24,2022-02-17,2022-04-16,4104,82.55,338785.2,Delayed,58.0
PO00373,SUPP008,FACT03,PROD007,2022-08-09,2022-09-09,2022-09-09,4250,122.03,518627.5,Delivered,0.0
PO00374,SUPP052,FACT10,PROD092,2022-11-11,2022-11-25,2023-01-05,385,263.57,101474.45,Delivered,41.0
PO00375,SUPP033,FACT03,PROD083,2022-10-21,2022-11-03,2022-11-03,3147,253.19,796788.93,Delivered,0.0
PO00376,SUPP042,FACT08,PROD063,2024-10-30,2024-11-21,2024-11-21,2393,257.98,617346.14,Delivered,0.0
PO00377,SUPP076,FACT07,PROD084,2024-10-16,2024-11-11,2024-11-11,1610,336.24,541346.4,Delivered,0.0
PO00378,SUPP027,FACT01,PROD044,2024-10-14,2024-10-29,2024-10-29,4214,60.48,254862.72,Delivered,0.0
PO00379,SUPP008,FACT12,PROD039,2023-09-30,2023-10-31,2023-10-31,4296,363.11,1559920.56,Delivered,0.0
PO00380,SUPP023,FACT12,PROD040,2022-09-24,2022-10-19,2022-10-19,711,363.59,258512.49,Delivered,0.0
PO00381,SUPP064,FACT05,PROD007,2022-03-29,2022-04-14,2022-04-24,4902,137.04,671770.08,Delivered,10.0
PO00382,SUPP020,FACT09,PROD070,2023-03-31,2023-05-08,2023-05-08,3789,105.23,398716.47,Delivered,0.0
PO00383,SUPP016,FACT04,PROD025,2024-01-27,2024-03-13,2024-05-03,3233,170.81,552228.73,Delivered,51.0
PO00384,SUPP017,FACT01,PROD105,2023-03-07,2023-03-30,,1535,146.35,224647.25,Pending,
PO00385,SUPP080,FACT08,PROD059,2024-06-29,2024-09-21,2024-09-21,2459,198.34,487718.06,Delivered,0.0
PO00386,SUPP019,FACT05,PROD013,2022-08-30,2022-10-11,2022-10-11,4348,312.31,1357923.88,Delivered,0.0
PO00387,SUPP008,FACT02,PROD103,2023-12-03,2024-01-03,2024-03-03,2584,146.53,378633.52,Delivered,60.0
PO00388,SUPP038,FACT12,PROD104,2024-06-20,2024-07-03,2024-07-03,53,87.72,4649.16,Delivered,0.0
PO00389,SUPP038,FACT01,PROD086,2024-01-11,2024-01-24,2024-01-24,3147,569.47,1792122.09,Delivered,0.0
PO00390,SUPP053,FACT12,PROD113,2022-03-07,2022-04-25,,2898,284.21,823640.58,Cancelled,
PO00391,SUPP031,FACT12,PROD081,2024-08-29,2024-09-14,2024-11-04,76,171.35,13022.6,Delayed,51.0
PO00392,SUPP044,FACT12,PROD112,2023-01-13,2023-03-02,2023-03-30,1014,72.35,73362.9,Delayed,28.0
PO00393,SUPP060,FACT03,PROD086,2023-01-23,2023-02-05,2023-04-03,3146,581.65,1829870.9,Delayed,57.0
PO00394,SUPP076,FACT09,PROD098,2024-02-20,2024-03-17,2024-03-17,121,215.08,26024.68,Delivered,0.0
PO00395,SUPP017,FACT01,PROD062,2022-07-28,2022-08-20,2022-08-20,2997,164.82,493965.54,Delivered,0.0
PO00396,SUPP079,FACT04,PROD008,2022-01-16,2022-03-15,,2365,384.8,910052.0,Pending,
PO00397,SUPP073,FACT08,PROD113,2024-09-12,2024-09-19,2024-09-19,3947,262.36,1035534.92,Delivered,0.0
PO00398,SUPP039,FACT08,PROD045,2023-01-02,2023-02-14,2023-02-27,4540,378.87,1720069.8,Delayed,13.0
PO00399,SUPP042,FACT10,PROD018,2024-02-19,2024-03-12,,2461,380.76,937050.36,Pending,
PO00400,SUPP048,FACT12,PROD088,2023-03-16,2023-03-28,,166,320.7,53236.2,Cancelled,
PO00401,SUPP012,FACT11,PROD060,2023-11-21,2023-12-28,2023-12-28,2261,145.08,328025.88,Delivered,0.0
PO00402,SUPP018,FACT11,PROD118,2024-11-25,2024-12-16,2025-01-24,2974,130.39,387779.86,Delayed,39.0
PO00403,SUPP079,FACT08,PROD060,2024-04-26,2024-06-23,2024-07-21,2887,133.29,384808.23,Delivered,28.0
PO00404,SUPP006,FACT10,PROD106,2023-02-26,2023-03-16,2023-03-16,626,475.88,297900.88,Delivered,0.0
PO00405,SUPP043,FACT08,PROD002,2023-08-31,2023-10-15,2023-10-15,821,333.71,273975.91,Delivered,0.0
PO00406,SUPP035,FACT04,PROD066,2022-01-20,2022-02-13,,249,804.16,200235.84,Pending,
PO00407,SUPP054,FACT08,PROD091,2023-11-07,2023-12-09,2023-12-31,1805,348.05,628230.25,Delayed,22.0
PO00408,SUPP062,FACT09,PROD014,2023-01-17,2023-03-17,2023-03-17,229,260.93,59752.97,Delivered,0.0
PO00409,SUPP069,FACT07,PROD048,2023-09-01,2023-10-05,2023-11-07,2455,345.48,848153.4,Delivered,33.0
PO00410,SUPP016,FACT12,PROD103,2022-05-23,2022-07-08,2022-08-09,3373,146.74,494954.02,Delivered,32.0
PO00411,SUPP008,FACT02,PROD117,2022-03-03,2022-04-03,,4798,243.02,1166009.96,Cancelled,
PO00412,SUPP031,FACT09,PROD117,2022-08-26,2022-09-11,2022-09-23,4823,238.27,1149176.21,Delivered,12.0
PO00413,SUPP010,FACT11,PROD056,2024-07-15,2024-08-01,2024-09-30,2351,177.05,416244.55,Delivered,60.0
PO00414,SUPP056,FACT08,PROD012,2022-12-08,2023-01-05,2023-01-05,3038,147.18,447132.84,Delivered,0.0
PO00415,SUPP076,FACT05,PROD096,2023-03-31,2023-04-26,2023-04-26,1652,281.56,465137.12,Delivered,0.0
PO00416,SUPP070,FACT12,PROD092,2022-10-09,2022-10-21,2022-11-03,1169,258.52,302209.88,Delivered,13.0
PO00417,SUPP020,FACT03,PROD055,2024-06-04,2024-07-12,2024-08-14,2264,424.43,960909.52,Delivered,33.0
PO00418,SUPP005,FACT07,PROD028,2024-10-21,2024-11-23,2025-01-12,1961,114.72,224965.92,Delayed,50.0
PO00419,SUPP023,FACT02,PROD110,2023-12-24,2024-01-18,2024-01-25,2951,88.63,261547.13,Delayed,7.0
PO00420,SUPP009,FACT03,PROD089,2022-03-28,2022-05-31,2022-05-31,1135,267.1,303158.5,Delivered,0.0
PO00421,SUPP058,FACT12,PROD004,2023-10-27,2023-12-10,,223,319.33,71210.59,Cancelled,
PO00422,SUPP059,FACT09,PROD090,2024-05-11,2024-05-29,2024-05-29,3582,259.85,930782.7,Delivered,0.0
PO00423,SUPP080,FACT04,PROD036,2022-03-02,2022-05-25,2022-07-23,4769,729.65,3479700.85,Delivered,59.0
PO00424,SUPP054,FACT04,PROD050,2024-03-07,2024-04-08,2024-04-08,1288,337.85,435150.8,Delivered,0.0
PO00425,SUPP046,FACT03,PROD003,2022-04-05,2022-04-15,2022-04-15,3360,332.44,1116998.4,Delivered,0.0
PO00426,SUPP022,FACT05,PROD001,2024-02-25,2024-03-24,2024-03-28,4884,234.71,1146323.64,Delayed,4.0
PO00427,SUPP064,FACT03,PROD017,2024-08-18,2024-09-03,2024-09-03,3863,226.35,874390.05,Delivered,0.0
PO00428,SUPP008,FACT09,PROD071,2022-10-24,2022-11-24,2022-11-24,3866,774.51,2994255.66,Delivered,0.0
PO00429,SUPP020,FACT03,PROD062,2023-11-25,2024-01-02,,4820,157.09,757173.8,Pending,
PO00430,SUPP051,FACT02,PROD048,2023-02-03,2023-04-24,2023-04-24,2023,373.91,756419.93,Delivered,0.0
PO00431,SUPP078,FACT12,PROD062,2024-08-03,2024-08-14,,3832,168.71,646496.72,Pending,
PO00432,SUPP039,FACT05,PROD069,2023-06-18,2023-07-31,,2294,153.74,352679.56,Pending,
PO00433,SUPP037,FACT06,PROD019,2023-02-06,2023-03-02,2023-03-02,1707,171.35,292494.45,Delivered,0.0
PO00434,SUPP050,FACT01,PROD103,2022-05-10,2022-06-22,2022-07-14,462,156.75,72418.5,Delayed,22.0
PO00435,SUPP034,FACT12,PROD110,2022-10-19,2022-11-16,2022-11-16,3460,88.87,307490.2,Delivered,0.0
PO00436,SUPP075,FACT11,PROD034,2022-10-03,2022-12-07,2022-12-07,4142,403.47,1671172.74,Delivered,0.0
PO00437,SUPP033,FACT06,PROD099,2024-06-30,2024-07-13,2024-07-13,1432,371.28,531672.96,Delivered,0.0
PO00438,SUPP031,FACT10,PROD049,2024-07-14,2024-07-30,2024-07-30,1173,424.75,498231.75,Delivered,0.0
PO00439,SUPP054,FACT03,PROD080,2022-02-24,2022-03-28,,4379,274.61,1202517.19,Cancelled,
PO00440,SUPP044,FACT04,PROD104,2024-01-09,2024-02-26,2024-02-26,4062,82.71,335968.02,Delivered,0.0
PO00441,SUPP034,FACT06,PROD114,2024-11-15,2024-12-13,2024-12-13,2293,261.64,599940.52,Delivered,0.0
PO00442,SUPP071,FACT08,PROD047,2024-02-04,2024-02-22,2024-03-18,2639,114.6,302429.4,Delayed,25.0
PO00443,SUPP062,FACT09,PROD103,2023-10-04,2023-12-02,2023-12-02,1828,147.41,269465.48,Delivered,0.0
PO00444,SUPP023,FACT06,PROD091,2023-12-25,2024-01-19,2024-01-19,1179,364.14,429321.06,Delivered,0.0
PO00445,SUPP046,FACT07,PROD105,2024-03-12,2024-03-22,2024-03-22,694,161.89,112351.66,Delivered,0.0
PO00446,SUPP056,FACT05,PROD102,2024-01-08,2024-02-05,2024-03-08,3572,76.89,274651.08,Delayed,32.0
PO00447,SUPP007,FACT12,PROD114,2024-01-28,2024-02-29,2024-02-29,1607,265.65,426899.55,Delivered,0.0
PO00448,SUPP061,FACT09,PROD050,2023-07-21,2023-08-24,2023-08-24,4551,320.86,1460233.86,Delivered,0.0
PO00449,SUPP003,FACT04,PROD089,2022-12-06,2023-01-07,2023-01-07,2823,253.42,715404.66,Delivered,0.0
PO00450,SUPP038,FACT10,PROD026,2022-06-02,2022-06-15,2022-06-15,2835,279.37,792013.95,Delivered,0.0
